content,words,confidence,p_foreign,p_upper,p_cap,avg_length,label,sentiment,emphasis,amplitude,politeness,dirtiness,main_tense,negated,article_id,article_type,user_type,outcome
Hepatitis Drug Maker Up on FDA News,7,1,0,14.28571429,85.71428571,4.142857143,neutral,0,1,0,0,0,present,FALSE,524084,Business,2,0
Monte dei Paschi Sells Bad Loans to Fortress,8,1,0,0,75,4.625,neutral,0,1,0,0,0,present,FALSE,524082,Europe Markets,2,0
IMF: New Zealand Economic Expansion Becoming Embedded,7,1,0,14.28571429,100,6.714285714,neutral,0,1,0,0,0,present,FALSE,524051,World News,1,1
The Invasion of Pakistan,4,1,0,0,75,5.25,neutral,0,1,0,0,0,present,FALSE,524480,Review & Outlook (U.S.),2,0
New York Residents Cheer for Home Countries in World Cup,10,1,0,0,80,4.7,neutral,0,1,0,0,0,present,FALSE,524061,NY Region,1,1
Hillary by the Book,4,1,0,0,50,4,neutral,0,1,0,0,0,present,FALSE,524029,Global View,2,0
Airlines Post Higher Traffic for May,6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,523290,Business,1,1
Tokyo Stocks Hardest Hit in Asia,6,1,0,0,83.33333333,4.5,neutral,0,1,0,0,0,present,FALSE,525836,Asiastox,1,1
Morgan Stanley Net Hurt by Legal Costs,7,1,0,0,85.71428571,4.571428571,neutral,0,1,0,0,0,present,FALSE,525788,Markets Main,1,1
Shoppers Flee Physical Stores,4,1,0,0,100,6.5,neutral,0,1,0,0,0,present,FALSE,525835,Business,2,0
Poll Finds Widespread Economic Anxiety,5,1,0,0,100,6.8,neutral,0,1,0,0,0,present,FALSE,525886,Politics and Policy,1,1
Tough Lesson for Textbook Publishers,5,1,0,0,80,6.4,neutral,0,1,0,0,0,present,FALSE,525882,Business,1,1
"In Bond Markets, Long Is Going Strong",7,1,0,0,100,4.428571429,neutral,0,1,0,0,0,present,FALSE,525828,Credit Markets,1,1
VA Says University of Phoenix Campus in Full Compliance,9,1,0,11.11111111,77.77777778,5.222222222,neutral,0,1,0,0,0,present,FALSE,525890,U.S. News,2,0
GM Sets Chevy Truck Price Below Rival Toyota,8,1,0,12.5,100,4.625,neutral,0,1,0,0,0,present,FALSE,525824,Business,2,0
Help Wanted: Home-Health Aides,4,1,0,0,75,6.75,neutral,0,1,0,0,0,present,FALSE,525879,U.S. News,1,1
The Best Laptops to Buy Now,6,1,0,0,83.33333333,3.666666667,positive,9,1,0.75,0,0,present,FALSE,525708,Personal Technology: Joanna Stern,2,0
British Airways Stops Some Flights,5,1,0,0,100,6,neutral,0,1,0,0,0,present,FALSE,525919,European Business News,1,1
Indian Officials Work to Get REITs Off the Ground,9,1,0,0,77.77777778,4.555555556,neutral,0,1,0,0,0,present,FALSE,525852,Markets Main,2,0
Wal-Mart's Plan to Boost China Growth,7,1,0,0,57.14285714,4.571428571,neutral,0,1,0,0,0,present,FALSE,525911,Boss Talk,2,0
Bolivia President Leads Election Poll,5,1,0,0,100,6.6,neutral,0,1,0,0,0,present,FALSE,525685,Latin America News,1,1
Argentina Dollar Bonds Fall on Debt Crisis,7,1,0,0,85.71428571,5.142857143,neutral,0,1,0,0,0,present,FALSE,525699,Credit Markets,1,1
Jeep Brand To Enter India in 2015,7,1,0,0,71.42857143,3.857142857,neutral,0,1,0,0,0,present,FALSE,525767,Business,2,0
"Earthquake Hits Johannesburg, Surrounding Area",5,1,0,0,100,8.4,neutral,0,1,0,0,0,present,FALSE,525881,World News,2,0
RAF Escorts Jet to Manchester Airport,6,1,0,16.66666667,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,525810,U.K. News,1,1
Chrysler to Slash Prices in China,6,1,0,0,66.66666667,4.666666667,neutral,0,1,0,0,0,present,FALSE,525891,Business,2,0
India's Trade Minister Defends Decision to Block Trade Pact,10,1,0,0,80,5.1,neutral,0,1,0,0,0,present,FALSE,525847,India News,2,0
Switzerland Taming Property Price Growth,5,1,0,0,100,7.2,neutral,0,1,0,0,0,present,FALSE,525845,Europe News,2,0
Cambodia Opposition Takes Seats,4,1,0,0,100,7,neutral,0,1,0,0,0,present,FALSE,525904,World News,1,1
Malaysia Taking Steps to Return Worker to New Zealand,9,1,0,0,77.77777778,5,neutral,0,1,0,0,0,present,FALSE,525755,Asia News,2,0
Gannett to Spin Off Publishing Arm,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,525758,Business,2,0
Oil Prices Drop on Demand Concerns,6,1,0,0,83.33333333,4.833333333,neutral,0,1,0,0,0,present,FALSE,525880,Commodities,1,1
"Switzerland Adds Names to Ukraine, Russia Black List",8,1,0,0,87.5,5.625,neutral,0,1,0,0,0,present,FALSE,525913,World News,1,1
"Daimler, Chrysler Face Hits in China",6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,525830,Asian Business News,1,1
BMW Reports Big Jump in Profit,6,1,0,16.66666667,83.33333333,4.166666667,neutral,0,1,0,0,0,present,FALSE,525680,Business,2,0
Asian Shares Edge Lower,4,1,0,0,100,5,neutral,1,1,0.125,0,0,present,FALSE,525848,Asiastox,1,1
Gannett Near Deal for Full Ownership of Cars.com,9,1,0,0,66.66666667,4.555555556,neutral,0,1,0,0,0,present,FALSE,525718,Business,1,1
Moody's Says France Likely to Miss Deficit Target,9,1,0,0,77.77777778,4.666666667,neutral,0,1,0,0,0,present,FALSE,525750,Europe Markets,2,0
Sierra Club Ends Opposition to Southern Co. Plant,8,1,0,0,75,5.25,neutral,0,1,0,0,0,present,FALSE,525776,Business,2,0
Throwing Down Against Harley-Davidson,4,1,0,0,75,8.5,neutral,0,1,0,0,0,present,FALSE,525818,Business,2,0
Smaller Law Firms Get More M&A Work,7,1,0,14.28571429,85.71428571,4.142857143,neutral,0,1,0,0,0,present,FALSE,525704,Law,1,1
U.N. Says Latin America to Grow 2.2% This Year,9,1,0,11.11111111,66.66666667,4.222222222,neutral,0,1,0,0,0,present,FALSE,525851,Latin America News,2,0
Metro in Talks to Sell Unit,6,1,0,0,66.66666667,3.666666667,neutral,0,1,0,0,0,present,FALSE,525745,European Business News,2,0
"In Treatment, There Can Be Too Much of a Good Thing",11,1,0,0,81.81818182,3.727272727,neutral,0,1,0,0,0,present,FALSE,525707,Health & Wellness,1,1
Airbus Books 705 Net Orders,5,1,0,0,80,4.6,neutral,0,1,0,0,0,present,FALSE,525895,General News,1,1
Shares of India's Syndicate Bank Fall After Chairman's Arrest,11,1,0,0,72.72727273,4.818181818,neutral,2,1,0.181818182,0,0,present,FALSE,525846,Markets Main,2,1
Iraq Backs Kurdish Fight,4,1,0,0,100,5.25,neutral,0,1,0,0,0,present,FALSE,525864,World News,1,0
McDonald's in China Is Bringing the Big Mac Back,10,1,0,0,70,4,neutral,0,1,0,0,0,present,FALSE,525673,Asian Business News,2,1
China Bank Sells Risky New Bond,6,1,0,0,100,4.333333333,neutral,0,1,0,0,0,present,FALSE,525736,Markets Main,2,0
No Panic for Portuguese Bonds,5,1,0,0,80,5,neutral,0,1,0,0,0,present,TRUE,525774,Heard on the Street,1,1
More Investors Bet on Las Vegas,6,1,0,0,83.33333333,4.333333333,neutral,0,1,0,0,0,present,FALSE,525652,Business,1,0
Daimler Cuts Parts Prices in China,6,1,0,0,83.33333333,4.833333333,neutral,2,1,0.166666667,0,0,present,FALSE,525878,Asian Business News,1,0
Big U.S. Companies Get a Lift as Customers Come Back,10,1,0,10,70,4.3,neutral,0,1,0,0,0,present,FALSE,525789,Business,1,0
'Dr. No' Fights to Keep House Seat,1,1,0,0,100,4,neutral,0,1,0,0,0,present,FALSE,525611,Politics and Policy,2,1
Debt Collectors Under Fire,4,1,0,0,100,5.75,neutral,3,1,0.25,0,0,present,FALSE,525855,Business,2,1
Dust Is Likely Cause of China Blast,7,1,0,0,85.71428571,4.142857143,neutral,0,1,0,0,0,present,FALSE,525603,Business,2,1
Ghana Looks to IMF for Help,6,1,0,16.66666667,66.66666667,3.666666667,neutral,0,1,0,0,0,present,FALSE,525726,Africa News,2,1
New Hampshire to Expand Medicaid Under Health Law,8,1,0,0,87.5,5.25,neutral,0,1,0,0,0,present,FALSE,519734,General News,2,1
Title Insurance for Less?,4,1,0,0,75,5.5,neutral,0,1,0,0,0,present,FALSE,519730,Weekend Investor,1,0
Fewer Americans Go to the Movies,6,1,0,0,66.66666667,4.5,neutral,0,1,0,0,0,present,FALSE,519727,Business,2,1
Did Regulator Drop Ball in GM Recall?,7,1,0,14.28571429,85.71428571,4.428571429,neutral,0,1,0,0,0,past,FALSE,519707,Business,2,1
U.S. Steelmakers Push for Duties on Korean Rivals,8,1,0,12.5,62.5,5.25,neutral,0,1,0,0,0,present,FALSE,519706,Business,1,0
"Leaders of South Korea, Japan Meet for First Time",9,1,0,0,77.77777778,4.555555556,neutral,0,1,0,0,0,present,FALSE,519701,Asia News,1,0
Canada's Prime Minister Says Moscow Must 'Pay a Price' for Ukraine Actions,13,1,0,0,76.92307692,4.846153846,neutral,0,1,0,0,0,present,FALSE,519689,Canada News,2,1
Brazilian Bonds Make a Comeback,5,1,0,0,80,5.4,neutral,0,1,0,0,0,present,FALSE,519681,Credit Markets,2,1
Why Runners Can't Eat Whatever They Want,8,1,0,0,87.5,4.25,neutral,0,1,0,0,0,present,TRUE,519686,Sports,1,0
Not a Penny for 'Candy Crush' Deal Maker,8,1,0,0,75,4.125,neutral,0,1,0,0,0,present,TRUE,519672,European Business News,1,0
Malaysia Airlines Insurers to Split Plane Cost,7,1,0,0,85.71428571,5.714285714,neutral,0,1,0,0,0,present,FALSE,519676,World News,1,0
"Air China Profit Down 32% on Competition, Weak Cargo Demand",10,1,0,0,80,5,neutral,0,1,0,0,0,present,FALSE,519671,Asian Business News,2,1
Lean Times for China's Pork Producers,7,1,0,0,71.42857143,4.571428571,neutral,0,1,0,0,0,present,FALSE,519668,Commodities,1,0
Australia Backs Away From Cap on Directors' Tenure,8,1,0,0,87.5,5.375,neutral,0,1,0,0,0,present,FALSE,519662,Asian Business News,2,1
Disney to Buy Maker Studios,5,1,0,0,80,4.6,neutral,0,1,0,0,0,present,FALSE,519645,Business,1,0
Grad Students Driving the Growing Debt Burden,7,1,0,0,85.71428571,5.571428571,neutral,0,1,0,0,0,present,FALSE,519652,U.S. News,1,0
Eli Lilly Won't Raise Base Salaries This Year,9,1,0,0,88.88888889,4.222222222,neutral,0,1,0,0,0,future,TRUE,519631,Business,2,1
Detroit Seeks Private Water Partner,5,1,0,0,100,6.2,neutral,0,1,0,0,0,present,FALSE,519644,U.S. News,2,1
Southwest Airlines Is Showing Its Age,6,1,0,0,100,5.333333333,neutral,0,1,0,0,0,present,FALSE,519628,Business,2,1
Senate Panel to Look at Caterpillar Tax Strategy,8,1,0,0,75,5.125,neutral,0,1,0,0,0,present,FALSE,519624,Business,2,1
Carlyle Offers Discount to Close Deal,6,1,0,0,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,519615,Markets Main,2,1
Europe Shares Aim to Catch U.S.,6,1,0,16.66666667,66.66666667,4.333333333,neutral,2,1,0.142857143,0,0,present,FALSE,519607,JR: SMQ,1,0
Discount Airlines Add Flights to Big Cities from Reagan National,10,1,0,0,80,5.5,neutral,0,1,0,0,0,present,FALSE,519600,Business,2,1
The World Cup's Drug Problem,6,1,0,0,83.33333333,4,neutral,0,1,0,0,0,present,FALSE,519603,Soccer,2,1
Sick Again? Why Some Colds Won't Go Away,2,1,0,0,100,5,neutral,0,1,0,0,0,present,FALSE,519598,Your Health,2,1
Why Trade Bonds When You Can Trade Ads?,8,1,0,0,100,4,neutral,0,1,0,0,0,present,FALSE,519593,Media & Marketing,2,1
Lockheed Gets South Korea Order,5,1,0,0,100,5.4,neutral,0,1,0,0,0,present,FALSE,519582,Asian Business News,2,1
Japan to Turn Over Nuclear Material to U.S.,8,1,0,12.5,62.5,4.5,neutral,0,1,0,0,0,present,FALSE,519581,Japan News,1,0
"World Leaders Shun Russia, Raise Pressure",6,1,0,0,100,6,neutral,0,1,0,0,0,present,FALSE,519580,Canada News,2,1
China Set to Cap Mobile Payments,6,1,0,0,83.33333333,4.5,neutral,0,1,0,0,0,present,FALSE,519576,Markets Main,1,1
Tiger Airways Orders Airbus Jets,5,1,0,0,100,5.6,neutral,0,1,0,0,0,present,FALSE,519569,Asian Business News,2,1
Far Right Gains in French Elections,6,1,0,0,83.33333333,5,neutral,2,1,0.166666667,0,0,present,FALSE,519566,Europe News,2,1
House GOP Sees Budget as Best Play,7,1,0,14.28571429,85.71428571,4,positive,7,1,0.642857143,0,0,present,FALSE,519556,Politics and Policy,2,1
Who Has the Best Eye in Baseball?,7,1,0,0,71.42857143,3.857142857,mixed,3,1,0.5625,0,0,present,FALSE,519562,The Count,2,1
'Divergent' Takes Lion's Share at Box Office,8,1,0,0,75,4.75,neutral,0,1,0,0,0,present,FALSE,519479,Media & Marketing,1,0
Bird Hits Malaysia Airlines Flight Landing in Nepal,8,1,0,0,87.5,5.5,neutral,0,1,0,0,0,present,FALSE,519466,World News,2,1
Yuan's Fall May Raise Tensions,6,1,0,0,83.33333333,4.333333333,neutral,0,1,0,0,0,present,FALSE,519464,Asia Markets,1,1
Former First Boston Chief George Shinn Dies at 90,9,1,0,0,77.77777778,4.555555556,neutral,0,1,0,0,0,present,FALSE,516349,Remembrances,1,1
H-P's Whitman Gets Pay Raise,6,1,0,16.66666667,66.66666667,4,neutral,2,1.2,0.142857143,0,0,present,FALSE,516352,Business,2,0
Making Room for Many Private Jets,6,1,0,0,83.33333333,4.666666667,neutral,0,1,0,0,0,present,FALSE,516353,NY Real Estate Commercial,1,1
Toys 'R' Us Reports Wider Loss,6,1,0,16.66666667,83.33333333,4.166666667,neutral,0,1,0,0,0,present,FALSE,516348,Earnings,1,1
Fashion Trend Close at Hand,5,1,0,0,80,4.6,neutral,0,1,0,0,0,present,FALSE,516347,Ask Teri,2,0
This is Your Film on Drugs,6,1,0,0,66.66666667,3.5,neutral,0,1,0,0,0,present,FALSE,516346,Arts & Entertainment,2,0
Brazil Car Safety Rules to be In Place Next Year,10,1,0,0,80,3.9,neutral,0,1,0,0,0,present,FALSE,516333,Latin America News,1,1
"Blind Man, Dog in Subway Fall",6,1,0,0,83.33333333,4,neutral,0,1,0,0,0,present,FALSE,516342,New York,2,0
Pfizer's Schulman to Leave Company,6,1,0,0,66.66666667,5,neutral,0,1,0,0,0,present,FALSE,516321,Business,2,0
Hungarian Government Aims for Larger Role in Economy,8,1,0,0,75,5.625,neutral,0,1,0,0,0,present,FALSE,516320,Russia News,2,0
Developer Set to Win Fulton Hub Lease,7,1,0,0,85.71428571,4.428571429,neutral,0,1,0,0,0,present,FALSE,516319,NY Real Estate Commercial,2,0
U.K. Data Change Would Add to Public Debt,8,1,0,12.5,75,4.25,neutral,0,1,0,0,0,present,FALSE,516317,U.K. News,1,1
Treasury Says Financial System Stronger,5,1,0,0,100,7,positive,5,1,0.4,0,0,present,FALSE,516300,Markets Main,2,0
"For Family in India, Hope From Alabama",7,1,0,0,85.71428571,4.571428571,neutral,0,1,0,0,0,present,FALSE,516308,India News,1,1
Best of the Web Today: (Almost) Everyone Loses,8,1,0,0,75,4.875,positive,9,1,0.818181818,0,0,present,FALSE,516292,Best of the Web Today,2,0
Ireland Projects Growth After Bailout Exit,6,1,0,0,100,6.166666667,neutral,0,1,0,0,0,present,FALSE,516282,Europe News,1,1
BASF Steps Up U.S. Investment,5,1,0,40,80,5,neutral,0,1,0,0,0,present,FALSE,516269,Business,2,0
China Investment May Move North American Headquarters to New York from Toronto,12,1,0,0,83.33333333,5.583333333,neutral,0,1,0,0,0,present,FALSE,516261,Asia Markets,1,1
"Government Tax Revenues Are Recovering, Says OECD",7,1,0,14.28571429,100,6.142857143,neutral,0,1,0,0,0,present,FALSE,516262,World News,2,0
China IPO Wave Seen Rolling Into 2014,7,1,0,14.28571429,85.71428571,4.428571429,neutral,0,1,0,0,0,past,FALSE,516258,Asia Markets,1,1
Greek Economy to Return to Growth in 2014,8,1,0,0,50,4.25,neutral,0,1,0,0,0,present,FALSE,516249,Europe News,2,0
'Least Bad Budget Deal' Still Avoids the Main Issues,9,1,0,0,88.88888889,4.888888889,neutral,2,1,0.181818182,0,0,present,FALSE,516219,Letters,1,1
Manning Is in Deep Trouble,5,1,0,0,80,4.4,neutral,0,1,0,0,0,present,FALSE,516199,NY Giants,1,1
History Says Ryan Has Reason to Look Over His Shoulder,10,1,0,0,90,4.5,neutral,0,1,0,0,0,present,FALSE,516195,NY Sports,2,0
Lopez Among NBA's Best (When He Plays),8,1,0,12.5,87.5,4,positive,5,1,0.45,0,0,present,FALSE,516202,NY Nets,1,1
The Rise of the Discount QB,6,1,0,16.66666667,66.66666667,3.666666667,neutral,0,1,0,0,0,present,FALSE,516200,NFL,2,0
"The World in 1,008 Pages",5,1,0,0,60,4,neutral,0,1,0,0,0,present,FALSE,516186,Urban Gardner,2,0
Review & Outlook: The Lawsuit Bayou,6,1,0,0,83.33333333,5,neutral,0,1,0,0,0,present,FALSE,516178,Review & Outlook (U.S.),1,1
New Horse Meat Scare in France,6,1,0,0,83.33333333,4.166666667,neutral,0,1,0,0,0,present,FALSE,516077,Europe News,2,0
Asia Faces Competition in Mexico's Energy Sector,8,1,0,0,75,5.25,neutral,0,1,0,0,0,present,FALSE,516070,Business,2,0
"Lights, Camera, Action!",3,1,0,0,100,7,neutral,0,1.5,0,0,0,present,FALSE,516075,Life & Style,2,0
Budget Airlines Pack Runways in Asia,6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,516068,Asian Business News,1,1
More Swiss Banks Join U.S. Disclosure Program,7,1,0,14.28571429,85.71428571,5.571428571,neutral,0,1,0,0,0,present,FALSE,516069,Markets Main,2,1
"China Airlines, Tiger Airways Form Budget Carrier",7,1,0,0,100,6.142857143,neutral,0,1,0,0,0,present,FALSE,516060,Asian Business News,1,0
Giants Are Officially Losers,4,1,0,0,100,6.25,neutral,0,1,0,0,0,present,FALSE,516057,NY Giants,2,0
Delhi's Women Investigators,4,1,0,0,75,6.25,neutral,0,1,0,0,0,present,FALSE,516058,WSJ Flash Interactive,1,0
"St. John's Fights Hard, Falls to Syracuse in Battle for New York",13,1,0,0,61.53846154,4.076923077,neutral,2,1,0.142857143,0,0,present,FALSE,516042,NY Sports,2,0
Unusual Acquisition Tradition,3,1,0,0,100,9,neutral,0,1,0,0,0,present,FALSE,516038,NY Culture,1,1
Straight From Mexico City,4,1,0,0,100,5.5,positive,3,1,0.125,0,0,present,FALSE,516041,NY Lunch Box,2,0
Ralph Gardner: Fighting Crime With a Pen,7,1,0,0,85.71428571,4.857142857,neutral,0,1,0,0,0,present,FALSE,516036,Urban Gardner,1,1
Writing Checks for History,4,1,0,0,75,5.75,neutral,0,1,0,0,0,present,FALSE,516048,NY Real Estate Commercial,1,0
Site of Gentlemen's Club Will Be Residential Site,9,1,0,0,77.77777778,4.666666667,neutral,0,1,0,0,0,future,FALSE,516032,NY Real Estate Residential,1,1
Thailand to Sell Large Rubber Stocks,6,1,0,0,83.33333333,5.166666667,neutral,0,1,0,0,0,present,FALSE,522182,Commodities,1,0
Japan Moves to Encourage Indonesia Investment,6,1,0,0,83.33333333,6.666666667,neutral,0,1,0,0,0,present,FALSE,522181,Asia News,2,1
Northern Irish Police Extend Adams Jail Stay,7,1,0,0,100,5.428571429,neutral,0,1,0,0,0,present,FALSE,522180,U.K. News,1,0
Slovenian Prime Minister to Step Down,6,1,0,0,83.33333333,5.333333333,neutral,0,1,0,0,0,present,FALSE,522177,Europe News,2,1
CME Fines Ontario Teachers' Pension Board,6,1,0,16.66666667,100,6,neutral,0,1,0,0,0,present,FALSE,522164,Markets Main,2,0
Exodus From Barclays Continues,4,1,0,0,100,6.75,neutral,0,1,0,0,0,present,FALSE,522166,Markets Main,1,1
Web Video Deals Target Teens,5,1,0,0,100,4.8,neutral,0,1,0,0,0,present,FALSE,522159,Technology,2,1
Jordan Health Services on Auction Block,6,1,0,0,83.33333333,5.666666667,neutral,0,1,0,0,0,present,FALSE,522157,Business,2,0
"Boeing, Lockheed Can Continue Pentagon Rocket Business",7,1,0,0,100,6.857142857,neutral,0,1,0,0,0,present,FALSE,522156,General News,1,1
Pfizer Offer Puts Tax Man in Spotlight,7,1,0,0,85.71428571,4.571428571,neutral,0,1,0,0,0,present,FALSE,522152,European Business News,2,0
Swiss to Vote on Minimum Wage,6,1,0,0,66.66666667,4,neutral,0,1,0,0,0,present,FALSE,522146,European Business News,2,0
Mixed Report for Race to the Top Grants,8,1,0,0,62.5,4,neutral,0,1,0,0,0,present,FALSE,522136,Politics and Policy,2,0
South African Policies Worry Big Business,6,1,0,0,100,6,neutral,0,1,0,0,0,present,FALSE,522138,Africa News,2,0
When Regulators Can Peer Into Your Portfolio,7,1,0,0,100,5.428571429,neutral,0,1,0,0,0,present,FALSE,522127,The Intelligent Investor,1,1
Switzerland Expands Ukraine Sanctions List,5,1,0,0,100,7.6,neutral,2,1,0.2,0,0,present,FALSE,522125,Europe News,2,0
TransCanada Profit Falls,3,1,0,0,100,7.333333333,neutral,0,1,0,0,0,present,FALSE,522115,Earnings,2,0
Rolls-Royce Could Fly Into Deal Trouble,6,1,0,0,83.33333333,5.666666667,neutral,0,1,0,0,0,present,FALSE,522113,Heard on the Street,2,0
Kerry: South Sudan President Agrees to Meet Rebel Leader for Talks,11,1,0,0,81.81818182,5.090909091,neutral,2,1,0.166666667,0,0,present,FALSE,522114,Africa News,1,1
French Pilots Call Off Strike Action,6,1,0,0,100,5.166666667,neutral,0,1,0,0,0,present,FALSE,522107,Europe News,2,0
Bright Spot for India's Gold Demand,7,1,0,0,71.42857143,4.285714286,neutral,0,1,0,0,0,present,FALSE,522111,Commodities,1,1
Police Get Extension on Adams's Detention,7,1,0,0,71.42857143,5.142857143,neutral,0,1,0,0,0,present,FALSE,522104,Europe News,2,0
Flight 370 Search Faces Possible Delay,6,1,0,0,83.33333333,5.5,neutral,0,1,0,0,0,present,FALSE,522099,World News,1,1
BASF Looks to Double Down on U.S.,7,1,0,28.57142857,57.14285714,3.857142857,neutral,0,1,0,0,0,present,FALSE,522098,Business,2,0
Pershing Square L.P. Hedge Fund Gains 7.3% in April,9,1,0,11.11111111,66.66666667,4.777777778,neutral,1,1,0.1,0,0,present,FALSE,522093,Markets Main,1,1
Sterling Tape Was Made in Presence of Woman's Family Member,11,1,0,0,72.72727273,4.545454545,neutral,0,1,0,0,0,present,FALSE,522090,U.S. News,1,1
Alcoa Chief to Skip St. Petersburg International Economic Forum,9,1,0,0,77.77777778,6.111111111,neutral,0,1,0,0,0,present,FALSE,522088,General News,1,1
Hiker Fee Targets Rescue Costs,5,1,0,0,100,5.2,neutral,0,1,0,0,0,present,FALSE,522082,U.S. News,2,0
Ares Management IPO Prices Below Expectations,6,1,0,16.66666667,100,6.666666667,neutral,0,1,0,0,0,present,FALSE,522074,Markets Main,1,1
"Out of School, Out of Work",6,1,0,0,66.66666667,3.5,neutral,0,1,0,0,0,present,FALSE,522080,U.S. News,2,0
Canadian Pacific Projects Growth From Moving Crude,7,1,0,0,100,6.285714286,neutral,0,1,0,0,0,present,FALSE,522073,Business,1,1
"Pilgrim's Pride Hungry for Deals, CEO Says",8,1,0,12.5,75,4.5,neutral,0,1,0,0,0,present,FALSE,522052,General News,1,1
Franklin Templeton Bets on Ukraine,5,1,0,0,80,6,neutral,0,1,0,0,0,present,FALSE,522060,Markets Main,1,1
Retirement Investors Flock Back to Stocks,6,1,0,0,83.33333333,6,neutral,0,1,0,0,0,present,FALSE,522047,Markets Main,2,0
IMF Bets This Time is Different in Ukraine,8,1,0,12.5,75,4.375,neutral,0,1,0,0,0,present,FALSE,522038,Heard on the Street,1,1
IMF: Political Risks May Mean Bigger Ukraine Bailout,8,1,0,12.5,100,5.625,neutral,3,1,0.222222222,0,0,present,FALSE,522029,Russia News,1,1
